data;tipo;detalhes;longitude;latitude
10/28/2014;Motos e Ciclomotores;Moto;-34.93136;-8.04819
10/28/2014;Motos e Ciclomotores;Moto;-34.908138;-8.034833
10/28/2014;Motos e Ciclomotores;Moto;-34.895805;-8.055421
10/28/2014;Motos e Ciclomotores;Ciclomotor;-34.905911;-8.061386
10/28/2014;Pedestres e ciclista;Pedestre;-34.929788;-8.089121
10/28/2014;Pedestres e ciclista;Pedestre;-34.894794;-8.116148
10/28/2014;Automóveis e outros;Táxi;-34.929697;-8.089735
10/29/2014;Motos e Ciclomotores;Moto;-34.902749;-8.061439
10/29/2014;Motos e Ciclomotores;Moto;-34.901859;-8.028637
10/29/2014;Motos e Ciclomotores;Moto;-34.894783;-8.118304
10/29/2014;Motos e Ciclomotores;Ciclomotor;-34.932452;-8.062592
10/29/2014;Motos e Ciclomotores;Moto;-34.904238;-8.046336
10/29/2014;Motos e Ciclomotores;Ciclomotor;-34.897605;-8.06367
10/29/2014;Motos e Ciclomotores;Ciclomotor;-34.901419;-8.062427
10/29/2014;Automóveis e outros;Caminhão;-34.893305;-8.027798
10/30/2014;Motos e Ciclomotores;Moto;-34.891343;-8.035829
10/30/2014;Motos e Ciclomotores;Moto;-34.877389;-8.04722
10/30/2014;Motos e Ciclomotores;Moto;-34.924561;-8.115381
10/30/2014;Motos e Ciclomotores;Ciclomotor;-34.909691;-8.086429
10/30/2014;Motos e Ciclomotores;Moto;-34.892095;-8.07899
10/30/2014;Pedestres e ciclista;Pedestre;-34.956432;-8.030816
10/30/2014;Pedestres e ciclista;Pedestre;-34.909629;-8.125099
10/30/2014;Automóveis e outros;Táxi;-34.870477;-8.060887
10/31/2014;Motos e Ciclomotores;Moto;-34.883823;-8.041824
10/31/2014;Motos e Ciclomotores;Moto;-34.912271;-8.111469
10/31/2014;Motos e Ciclomotores;Ciclomotor;-34.925725;-8.060478
10/31/2014;Motos e Ciclomotores;Moto;-34.886935;-8.085265
10/31/2014;Pedestres e ciclista;Ciclista;-34.889402;-8.05105
10/31/2014;Pedestres e ciclista;Pedestre;-34.899045;-8.030571
10/31/2014;Automóveis e outros;Táxi;-34.90666;-8.122983
10/31/2014;Automóveis e outros;Ônibus;-34.906043;-8.0827
11/1/2014;Motocicletas;Moto;-34.954628;-8.031981
11/1/2014;Motocicletas;Moto;-34.915302;-8.127412
11/1/2014;Motocicletas;Moto;-34.931065;-8.086845
11/1/2014;Motocicletas;Moto;-34.882262;-8.055078
11/1/2014;Motocicletas;Moto;-34.89195;-8.036592
11/1/2014;Motocicletas;Moto;-34.909379;-8.071507
11/1/2014;Motocicletas;Moto;-34.878832;-8.039524
11/1/2014;Pedestres;Pedestre;-34.916128;-8.132202
11/1/2014;Automóveis e outros;Táxi;-34.906987;-8.114714
11/2/2014;Motocicletas;Moto;-34.895633;-8.117848
11/2/2014;Motocicletas;Moto;-34.887825;-8.086075
11/2/2014;Ciclomotores;Ciclomotor;-34.896052;-8.053252
11/2/2014;Pedestres;Pedestre;-34.928257;-8.060908
11/2/2014;Automóveis e outros;Táxi;-34.89555;-8.063582
11/2/2014;Automóveis e outros;Táxi;-34.889339;-8.104802
11/2/2014;Automóveis e outros;Táxi;-34.885207;-8.086936
11/3/2014;Ciclomotores;Ciclomotor;-34.885865;-8.095621
11/3/2014;Ciclomotores;Ciclomotor;-34.909755;-8.018882
11/3/2014;Pedestres;Pedestre;-34.907572;-8.061668
11/3/2014;Automóveis e outros;Táxi;-34.908481;-8.052513
11/4/2014;Motocicletas;Moto;-34.892162;-8.031699
11/4/2014;Motocicletas;Moto;-34.940633;-8.039518
11/4/2014;Motocicletas;Moto;-34.886865;-8.006749
11/4/2014;Motocicletas;Moto;-34.888005;-8.101913
11/4/2014;Motocicletas;Moto;-34.908513;-8.052718
11/4/2014;Ciclistas;Ciclista;-34.887526;-8.086402
11/5/2014;Motocicletas;Moto;-34.879387;-8.050941
11/5/2014;Motocicletas;Moto;-34.929088;-8.094095
11/5/2014;Motocicletas;Moto;-34.933836;-8.079544
11/5/2014;Motocicletas;Acidente com morte;-34.87813;-8.054044
11/6/2014;Motocicletas;Moto;-34.88999;-8.111857
11/6/2014;Motocicletas;Moto;-34.926398;-8.109329
11/6/2014;Motocicletas;Moto;-34.911348;-8.05387
11/6/2014;Automóveis e outros;Táxi;-34.908441;-8.052315
11/6/2014;Automóveis e outros;Táxi;-34.955664;-8.084787
11/7/2014;Motocicletas;Moto;-34.91023;-8.062201
11/7/2014;Motocicletas;Moto;-34.890816;-8.045717
11/7/2014;Motocicletas;Moto;-34.892516;-8.067895
11/7/2014;Motocicletas;Moto;-34.906842;-8.054088
11/7/2014;Ciclomotores;Ciclomotor;-34.923708;-8.055538
11/7/2014;Ciclistas;Ciclista;-34.919168;-8.048433
11/7/2014;Pedestres;Pedestre;-34.933192;-8.079285
11/7/2014;Pedestres;Pedestre;-34.90721;-8.058746
11/8/2014;Motocicletas;Moto;-34.929791;-8.039184
11/8/2014;Motocicletas;Moto;-34.926025;-8.10559
11/8/2014;Pedestres;Pedestre;-34.897419;-8.002622
11/9/2014;Motocicletas;Moto;-34.876217;-8.0318
11/9/2014;Motocicletas;Moto;-34.897921;-8.026781
11/9/2014;Motocicletas;Moto;-34.946496;-8.091888
11/9/2014;Ciclistas;Ciclista;-34.879895;-8.055055
11/10/2014;Motocicletas;Moto;-34.913124;-8.014377
11/10/2014;Motocicletas;Moto;-34.873829;-8.049961
11/10/2014;Motocicletas;Moto;-34.909959;-8.036379
11/10/2014;Automóveis e outros;Táxi;-34.895465;-8.066035
11/11/2014;Motocicletas;Moto;-34.891615;-8.078709
11/11/2014;Motocicletas;Moto;-34.904554;-8.026842
11/11/2014;Motocicletas;Moto;-34.911831;-8.09602
11/11/2014;Motocicletas;Moto;-34.912394;-8.108708
11/11/2014;Ciclomotores;Ciclomotor;-34.910592;-8.102707
11/12/2014;Motocicletas;Moto;-34.903092;-8.061429
11/12/2014;Motocicletas;Moto;-34.894035;-8.019198
11/12/2014;Motocicletas;Moto;-34.891505;-8.088064
11/12/2014;Motocicletas;Moto;-34.919958;-8.111342
11/12/2014;Ciclomotores;Ciclomotor;-34.880817;-8.034658
11/12/2014;Pedestres;Pedestre;-34.886959;-8.05924
11/12/2014;Pedestres;Pedestre;-34.893741;-8.04524
11/13/2014;Motocicletas;Moto;-34.894989;-8.061267
11/13/2014;Motocicletas;Moto;-34.943773;-8.058474
11/13/2014;Motocicletas;Moto;-34.872877;-8.062229
11/13/2014;Motocicletas;Moto;-34.941024;-8.040751
11/13/2014;Motocicletas;Moto;-34.897961;-8.113403
11/13/2014;Pedestres;Pedestre;-34.895641;-8.118586
11/14/2014;Motocicletas;Moto;-34.897546;-8.064015
11/14/2014;Motocicletas;Moto;-34.892498;-8.030095
11/14/2014;Motocicletas;Moto;-34.943379;-8.040623
11/14/2014;Pedestres;Pedestre;-34.885277;-8.060103
11/14/2014;Pedestres;Pedestre;-34.878443;-8.063813
11/15/2014;Motocicletas;Moto;-34.949739;-8.126807
11/15/2014;Motocicletas;Moto;-34.93081;-8.021501
11/15/2014;Ciclomotores;Ciclomotor;-34.893509;-8.079338
11/15/2014;Ciclomotores;Ciclomotor;-34.952818;-8.046378
11/15/2014;Pedestres;Pedestre;-34.946579;-8.126671
11/16/2014;Motocicletas;Moto;-34.951466;-8.088503
11/16/2014;Motocicletas;Moto;-34.918311;-8.073544
11/16/2014;Pedestres;Pedestre;-34.913711;-8.02753
11/16/2014;Automóveis e outros;Táxi;-34.949458;-8.034697
11/16/2014;Automóveis e outros;Táxi;-34.955511;-8.084854
11/17/2014;Motocicletas;Moto;-34.903462;-8.061344
11/17/2014;Motocicletas;Moto;-34.885293;-8.097783
11/17/2014;Motocicletas;Moto;-34.947119;-8.092453
11/17/2014;Motocicletas;Moto;-34.949241;-8.091657
11/17/2014;Motocicletas;Moto;-34.906567;-8.025582
11/17/2014;Motocicletas;Moto;-34.901665;-8.061653
11/17/2014;Motocicletas;Moto;-34.895303;-8.071483
11/17/2014;Motocicletas;Moto;-34.887541;-8.049524
11/17/2014;Motocicletas;Moto;-34.909225;-8.047288
11/17/2014;Automóveis e outros;Táxi;-34.88135;-8.032167
11/18/2014;Motocicletas;Moto;-34.926642;-8.047305
11/18/2014;Motocicletas;Moto;-34.90423;-8.039611
11/18/2014;Motocicletas;Moto;-34.888671;-8.053514
11/19/2014;Motocicletas;Moto;-34.944087;-8.049156
11/19/2014;Motocicletas;Moto;-34.914122;-8.080687
11/19/2014;Motocicletas;Moto;-34.904597;-8.064666
11/19/2014;Ciclomotores;Ciclomotor;-34.909798;-8.097162
11/20/2014;Motocicletas;Moto;-34.901384;-8.127951
11/20/2014;Motocicletas;Moto;-34.897395;-8.05063
11/20/2014;Motocicletas;Moto;-34.879972;-8.036821
11/20/2014;Motocicletas;Moto;-34.965599;-8.039508
11/20/2014;Ciclistas;Ciclista;-34.908307;-8.114125
11/20/2014;Automóveis e outros;Táxi;-34.930537;-8.023365
11/21/2014;Motocicletas;Moto;-34.892055;-8.032191
11/21/2014;Motocicletas;Moto;-34.892693;-8.048784
11/21/2014;Motocicletas;Moto;-34.921699;-8.020815
11/21/2014;Motocicletas;Moto;-34.915715;-8.047571
11/21/2014;Ciclomotores;Ciclomotor;-34.904305;-8.05821
11/21/2014;Pedestres;Pedestre;-34.927211;-8.047082
11/21/2014;Pedestres;Pedestre;-34.917445;-8.052558
11/22/2014;Motocicletas;Moto;-34.949548;-8.091501
11/22/2014;Motocicletas;Moto;-34.928825;-8.096041
11/22/2014;Motocicletas;Moto;-34.89717;-8.023867
11/22/2014;Ciclomotores;Ciclomotor;-34.905045;-8.026499
11/22/2014;Ciclomotores;Ciclomotor;-34.909433;-8.080321
11/22/2014;Pedestres;Pedestre;-34.927504;-8.046908
11/23/2014;Motocicletas;Moto;-34.88683;-8.085159
11/23/2014;Motocicletas;Moto;-34.885052;-8.037487
11/23/2014;Motocicletas;Moto;-34.934512;-8.031933
11/23/2014;Motocicletas;Moto;-34.90689;-8.080249
11/23/2014;Motocicletas;Moto;-34.902394;-8.136214
11/24/2014;Motocicletas;Moto;-34.928756;-8.096132
11/24/2014;Motocicletas;Moto;-34.880178;-8.062257
11/24/2014;Motocicletas;Moto;-34.933046;-8.051213
11/24/2014;Motocicletas;Moto;-34.908065;-8.043037
11/24/2014;Motocicletas;Moto;-34.888152;-8.040767
11/24/2014;Motocicletas;Moto;-34.924593;-8.107072
11/24/2014;Motocicletas;Moto;-34.956956;-8.026876
11/24/2014;Ciclistas;Ciclista;-34.877575;-8.03855
11/24/2014;Pedestres;Pedestre;-34.897503;-8.118904
11/24/2014;Automóveis e outros;Táxi;-34.897857;-8.026605
11/25/2014;Motocicletas;Moto;-34.926265;-8.0285
11/25/2014;Motocicletas;Moto;-34.918612;-8.121347
11/25/2014;Motocicletas;Moto;-34.897183;-8.062074
11/25/2014;Ciclomotores;Ciclomotor;-34.940879;-8.039396
11/25/2014;Ciclomotores;Ciclomotor;-34.895541;-8.115757
11/26/2014;Motocicletas;Moto;-34.921052;-8.05046
11/26/2014;Pedestres;Pedestre;-34.871432;-8.062726
11/27/2014;Motocicletas;Moto;-34.890529;-8.074696
11/27/2014;Motocicletas;Moto;-34.919843;-8.036801
11/27/2014;Motocicletas;Moto;-34.902057;-8.124372
11/27/2014;Motocicletas;Moto;-34.890969;-8.085871
11/27/2014;Ciclistas;Ciclista;-34.89632;-8.053599
11/27/2014;Pedestres;Pedestre;-34.90081;-8.119586
11/28/2014;Motocicletas;Moto;-34.893182;-8.117011
11/28/2014;Motocicletas;Moto;-34.885105;-8.097226
11/28/2014;Motocicletas;Moto;-34.920205;-8.035643
11/28/2014;Motocicletas;Moto;-34.882744;-8.087108
11/28/2014;Motocicletas;Moto;-34.890057;-8.025923
11/28/2014;Motocicletas;Moto;-34.890384;-8.029745
11/28/2014;Motocicletas;Moto;-34.908548;-8.052885
11/28/2014;Pedestres;Pedestre;-34.92658;-8.047515
11/29/2014;Motocicletas;Moto;-34.894147;-8.115376
11/29/2014;Motocicletas;Moto;-34.880004;-8.045223
11/29/2014;Motocicletas;Moto;-34.887249;-8.00812
11/29/2014;Motocicletas;Moto;-34.97077;-8.079752
11/29/2014;Motocicletas;Moto;-34.924848;-8.083144
11/29/2014;Ciclomotores;Ciclomotor;-34.894595;-8.019695
11/29/2014;Automóveis e outros;Táxi;-34.910812;-8.140226
11/30/2014;Motocicletas;Moto;-34.928241;-8.011291
11/30/2014;Motocicletas;Moto;-34.913682;-8.109717
11/30/2014;Ciclomotores;Ciclomotor;-34.889956;-8.049053
12/1/2014;Motocicletas;Moto;-34.900394;-8.128331
12/1/2014;Motocicletas;Moto;-34.943352;-8.119844
12/1/2014;Motocicletas;Moto;-34.956812;-8.090789
12/1/2014;Motocicletas;Moto;-34.871013;-8.054014
12/1/2014;Motocicletas;Moto;-34.929818;-8.088537
12/1/2014;Automóveis;Táxi;-34.92801;-8.101684
12/2/2014;Motocicletas;Moto;-34.945691;-8.135309
12/2/2014;Motocicletas;Moto;-34.888831;-8.085021
12/2/2014;Motocicletas;Moto;-34.929711;-8.014484
12/2/2014;Motocicletas;Moto;-34.935976;-8.138458
12/2/2014;Motocicletas;Moto;-34.947064;-8.042913
12/2/2014;Motocicletas;Moto;-34.88031;-8.032077
12/2/2014;Automóveis;Táxi;-34.899064;-8.121634
12/3/2014;Motocicletas;Moto;-34.956425;-8.030781
12/3/2014;Motocicletas;Moto;-34.881589;-8.053963
12/3/2014;Motocicletas;Moto;-34.905565;-8.060387
12/3/2014;Motocicletas;Moto;-34.925457;-8.109175
12/3/2014;Motocicletas;Moto;-34.910088;-8.036576
12/3/2014;Automóveis;Táxi;-34.88499;-8.089028
12/4/2014;Motocicletas;Moto;-34.934581;-8.090268
12/4/2014;Motocicletas;Moto;-34.933055;-8.051199
12/4/2014;Motocicletas;Moto;-34.911501;-8.14205
12/4/2014;Motocicletas;Moto;-34.900493;-8.030523
12/4/2014;Ciclomotores;Ciclomotor;-34.929029;-8.021873
12/5/2014;Motocicletas;Moto;-34.945396;-8.037038
12/5/2014;Motocicletas;Moto;-34.887428;-8.102558
12/5/2014;Motocicletas;Moto;-34.930692;-8.086434
12/5/2014;Motocicletas;Moto;-34.881066;-8.04057
12/5/2014;Motocicletas;Moto;-34.894917;-8.051621
12/5/2014;Motocicletas;Moto;-34.911388;-8.061583
12/5/2014;Automóveis;Táxi;-34.89651;-8.117433
12/5/2014;Pedestres;Pedestre;-34.909371;-8.06213
12/5/2014;Pedestres;Pedestre;-34.909201;-8.077025
12/6/2014;Motocicletas;Moto;-34.916611;-8.053018
12/6/2014;Motocicletas;Moto;-34.889034;-8.057996
12/6/2014;Automóveis;Táxi;-34.897524;-8.119096
12/6/2014;Automóveis;Táxi;-34.907352;-8.114932
12/6/2014;Pedestres;Pedestre;-34.918467;-8.01382
12/7/2014;Motocicletas;Moto;-34.908907;-8.15065
12/7/2014;Motocicletas;Moto;-34.886747;-8.040419
12/7/2014;Motocicletas;Moto;-34.90917;-8.077017
12/7/2014;Motocicletas;Moto;-34.902867;-8.128851
12/7/2014;Outros;Ônibus;-34.88802;-8.085847
12/7/2014;Ciclomotores;Ciclomotor;-34.931341;-8.048144
12/8/2014;Motocicletas;Moto;-34.924319;-8.060889
12/8/2014;Motocicletas;Moto;-34.908077;-8.126479
12/8/2014;Motocicletas;Moto;-34.964113;-8.038557
12/8/2014;Motocicletas;Moto;-34.906327;-8.081826
12/8/2014;Ciclomotores;Ciclomotor;-34.921192;-8.045818
12/8/2014;Automóveis;Táxi;-34.916013;-8.131321
12/8/2014;Automóveis;Táxi;-34.914666;-8.080698
12/9/2014;Motocicletas;Moto;-34.897264;-8.077771
12/9/2014;Outros;Ônibus;-34.891342;-8.037659
12/9/2014;Pedestres;Pedestre;-34.898153;-8.057465
12/9/2014;Pedestres;Pedestre;-34.889225;-8.044973
12/9/2014;Pedestres;Pedestre;-34.90615;-8.025838
12/9/2014;Pedestres;Pedestre;-34.906874;-8.030163
12/10/2014;Motocicletas;Moto;-34.902838;-8.0615
12/10/2014;Motocicletas;Moto;-34.888394;-8.085451
12/10/2014;Motocicletas;Moto;-34.903586;-8.045483
12/10/2014;Motocicletas;Moto;-34.882091;-8.050115
12/11/2014;Motocicletas;Moto;-34.89195;-8.016987
12/11/2014;Motocicletas;Moto;-34.878043;-8.049039
12/11/2014;Motocicletas;Moto;-34.882328;-8.07015
12/11/2014;Motocicletas;Moto;-34.897814;-8.077976
12/11/2014;Motocicletas;Moto;-34.898275;-8.043954
12/11/2014;Motocicletas;Moto;-34.905383;-8.07834
12/11/2014;Motocicletas;Moto;-34.881248;-8.048962
12/12/2014;Motocicletas;Moto;-34.9007;-8.067576
12/12/2014;Motocicletas;Moto;-34.964461;-8.093774
12/12/2014;Motocicletas;Moto;-34.922552;-8.081672
12/12/2014;Ciclomotores;Ciclomotor;-34.885405;-8.072934
12/12/2014;Pedestres;Pedestre;-34.87078;-8.038977
12/13/2014;Motocicletas;Moto;-34.958898;-8.029192
12/13/2014;Motocicletas;Moto;-34.90781;-8.087892
12/13/2014;Motocicletas;Moto;-34.884985;-8.073329
12/13/2014;Motocicletas;Moto;-34.88918;-8.03614
12/13/2014;Motocicletas;Moto;-34.883788;-8.060109
12/13/2014;Motocicletas;Moto;-34.900185;-8.124705
12/13/2014;Motocicletas;Moto;-34.922305;-8.055899
12/13/2014;Outros;Caminhão;-34.879996;-8.062937
12/13/2014;Ciclomotores;Ciclomotor;-34.905587;-8.033836
12/13/2014;Pedestres;Pedestre;-34.897326;-8.062422
12/13/2014;Pedestres;Pedestre;-34.938664;-8.119977
12/14/2014;Motocicletas;Moto;-34.925736;-8.060491
12/14/2014;Motocicletas;Moto;-34.957775;-8.030217
12/14/2014;Motocicletas;Moto;-34.942612;-8.118769
12/14/2014;Motocicletas;Moto;-34.915983;-8.131806
12/14/2014;Motocicletas;Moto;-34.889861;-8.027593
12/14/2014;Motocicletas;Moto;-34.908103;-8.071144
12/14/2014;Motocicletas;Moto;-34.903994;-8.058443
12/14/2014;Motocicletas;Moto;-34.955704;-8.022467
12/14/2014;Ciclomotores;Ciclomotor;-34.931738;-8.02192
12/14/2014;Ciclomotores;Ciclomotor;-34.878278;-8.062679
12/14/2014;Automóveis;Táxi;-34.91355;-8.134794
